policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin
POL12560,5/2/2024,Hatchback,Third Party,North,5,53,9500,10,8550,5966.150294,2024,2583.849706
POL12561,8/19/2023,Hatchback,Third Party,North,8,27,10400,0,10400,6260.637423,2023,4139.362577
POL12562,8/20/2024,SUV,Third Party,North,5,21,16500,0,16500,9677.660625,2024,6822.339375
POL12563,1/27/2023,Hatchback,Third Party,North,4,63,9200,15,7820,6200.823254,2023,1619.176746
POL12564,6/4/2023,Sedan,Comprehensive,West,7,55,14600,15,12410,8463.725532,2023,3946.274468
POL12565,5/2/2023,Hatchback,Third Party,South,5,23,11500,0,11500,5588.291654,2023,5911.708346
POL12566,6/2/2023,Sedan,Comprehensive,East,9,59,15200,10,13680,8034.567627,2023,5645.432373
POL12567,4/9/2024,Hatchback,Third Party,South,9,36,10700,0,10700,5666.444223,2024,5033.555777
POL12568,6/3/2023,SUV,Third Party,North,12,23,18600,15,15810,9380.504433,2023,6429.495567
POL12569,7/1/2023,Hatchback,Comprehensive,South,3,56,11400,0,11400,5223.660263,2023,6176.339737
POL12570,6/25/2024,Sedan,Third Party,East,3,56,10900,10,9810,4483.732848,2024,5326.267152
POL12571,1/4/2023,Hatchback,Comprehensive,North,6,48,12300,10,11070,6612.303975,2023,4457.696025
POL12572,12/3/2023,Sedan,Comprehensive,West,11,36,15800,0,15800,8378.213748,2023,7421.786252
POL12573,2/24/2023,Luxury,Comprehensive,West,10,41,23500,10,21150,12786.80637,2023,8363.193625
POL12574,9/23/2023,SUV,Comprehensive,West,2,63,16100,10,14490,10638.14046,2023,3851.859536
POL12575,11/3/2023,Sedan,Third Party,West,1,22,12300,15,10455,7186.182435,2023,3268.817565
POL12576,9/21/2024,SUV,Comprehensive,South,13,37,19400,10,17460,11274.84137,2024,6185.158628
POL12577,6/27/2024,Sedan,Comprehensive,West,1,60,12800,0,12800,9884.061796,2024,2915.938204
POL12578,6/20/2023,Luxury,Comprehensive,West,0,31,20500,10,18450,12762.57004,2023,5687.429957
POL12579,3/5/2024,Sedan,Comprehensive,West,11,62,15800,0,15800,8475.893016,2024,7324.106984
POL12580,2/10/2024,Hatchback,Third Party,East,5,21,11500,0,11500,5548.649432,2024,5951.350568
POL12581,4/10/2023,Hatchback,Comprehensive,South,2,53,11100,10,9990,5489.864984,2023,4500.135016
POL12582,1/29/2024,Sedan,Comprehensive,North,14,31,16700,5,15865,12159.89442,2024,3705.105584
POL12583,12/21/2023,Luxury,Comprehensive,West,5,53,22000,5,20900,15431.98973,2023,5468.010272
POL12584,2/5/2023,Sedan,Comprehensive,North,11,51,15800,0,15800,11395.0825,2023,4404.917504
POL12585,3/21/2024,Hatchback,Comprehensive,South,8,40,12900,0,12900,6477.419214,2024,6422.580786
POL12586,1/27/2023,Sedan,Third Party,West,12,33,13600,0,13600,9755.650852,2023,3844.349148
POL12587,9/10/2024,Hatchback,Third Party,South,6,45,9800,5,9310,6861.366207,2024,2448.633793
POL12588,1/13/2023,SUV,Third Party,South,5,63,14500,0,14500,10120.57211,2023,4379.427894
POL12589,8/13/2024,Hatchback,Third Party,South,14,61,12200,5,11590,8106.517294,2024,3483.482706
POL12590,12/9/2024,Sedan,Comprehensive,West,1,48,12800,10,11520,7740.71685,2024,3779.28315
POL12591,4/27/2023,Sedan,Comprehensive,West,10,23,17500,0,17500,13793.79579,2023,3706.204207
POL12592,10/22/2023,Sedan,Comprehensive,South,7,56,14600,0,14600,7964.604313,2023,6635.395687
POL12593,10/18/2024,Hatchback,Comprehensive,West,13,26,14400,0,14400,9291.499753,2024,5108.500247
POL12594,6/12/2023,SUV,Comprehensive,West,3,44,16400,10,14760,7887.529381,2023,6872.470619
POL12595,6/6/2023,Hatchback,Third Party,East,11,38,11300,15,9605,5919.631551,2023,3685.368449
POL12596,8/9/2024,Hatchback,Comprehensive,South,11,29,13800,15,11730,6752.119324,2024,4977.880676
POL12597,9/16/2023,SUV,Third Party,East,3,26,13900,10,12510,7597.727258,2023,4912.272742
POL12598,9/8/2024,Hatchback,Third Party,West,11,52,11300,10,10170,5735.804007,2024,4434.195993
POL12599,10/17/2024,Sedan,Third Party,South,1,28,10300,0,10300,4442.207306,2024,5857.792694
POL12600,1/28/2023,Hatchback,Third Party,West,9,35,10700,0,10700,6734.052653,2023,3965.947347
POL12601,5/25/2024,SUV,Third Party,East,6,48,14800,5,14060,5833.388279,2024,8226.611721
POL12602,5/10/2023,SUV,Third Party,West,4,30,14200,10,12780,8350.104544,2023,4429.895456
POL12603,1/16/2023,Hatchback,Comprehensive,North,13,37,14400,10,12960,5272.760893,2023,7687.239107
POL12604,11/1/2023,SUV,Comprehensive,East,8,53,17900,10,16110,8687.794241,2023,7422.205759
POL12605,9/6/2024,Sedan,Comprehensive,South,1,38,12800,0,12800,8362.693539,2024,4437.306461
POL12606,12/13/2023,SUV,Third Party,North,2,59,13600,5,12920,9825.046245,2023,3094.953755
POL12607,2/16/2023,SUV,Comprehensive,East,3,48,16400,0,16400,9397.95396,2023,7002.04604
POL12608,2/4/2024,SUV,Comprehensive,East,6,63,17300,10,15570,9908.747745,2024,5661.252255
POL12609,9/15/2024,Sedan,Comprehensive,South,9,46,15200,15,12920,6932.017217,2024,5987.982783
POL12610,2/16/2023,Sedan,Third Party,South,0,40,10000,5,9500,6020.905836,2023,3479.094164
POL12611,12/20/2023,Sedan,Comprehensive,West,12,49,16100,0,16100,10213.85112,2023,5886.148876
POL12612,11/15/2024,Sedan,Comprehensive,South,12,55,16100,0,16100,12220.63421,2024,3879.365786
POL12613,12/11/2024,Sedan,Third Party,West,10,52,13000,0,13000,5411.638935,2024,7588.361065
POL12614,3/16/2023,Hatchback,Comprehensive,North,10,55,13500,5,12825,5965.463036,2023,6859.536964
POL12615,9/22/2024,Sedan,Comprehensive,South,11,28,15800,0,15800,8009.573394,2024,7790.426606
POL12616,4/26/2023,Hatchback,Third Party,East,0,29,8000,0,8000,3328.472864,2023,4671.527136
POL12617,9/1/2024,Sedan,Third Party,South,10,22,15000,10,13500,8181.743437,2024,5318.256563
POL12618,3/30/2024,Luxury,Comprehensive,East,11,62,23800,0,23800,10664.22347,2024,13135.77653
POL12619,9/15/2024,SUV,Comprehensive,North,4,27,16700,10,15030,10308.07583,2024,4721.924171
POL12620,4/7/2024,Hatchback,Comprehensive,East,6,58,12300,10,11070,8464.932343,2024,2605.067657
POL12621,1/30/2023,SUV,Comprehensive,East,12,30,19100,10,17190,11588.85594,2023,5601.14406
POL12622,1/24/2023,Hatchback,Comprehensive,East,2,41,11100,0,11100,4920.064376,2023,6179.935624
POL12623,3/29/2023,Sedan,Third Party,North,12,34,13600,0,13600,9009.520227,2023,4590.479773
POL12624,1/10/2023,Hatchback,Third Party,South,8,36,10400,0,10400,4191.370946,2023,6208.629054
POL12625,2/14/2024,Hatchback,Third Party,East,0,27,8000,10,7200,3179.207101,2024,4020.792899
POL12626,5/1/2024,Hatchback,Third Party,West,7,30,10100,5,9595,6537.975854,2024,3057.024146
POL12627,5/23/2023,Sedan,Comprehensive,South,0,59,12500,0,12500,8319.132307,2023,4180.867693
POL12628,11/26/2023,Sedan,Comprehensive,West,10,34,15500,10,13950,8979.879711,2023,4970.120289
POL12629,7/13/2024,Sedan,Comprehensive,South,3,24,15400,10,13860,9613.319587,2024,4246.680413
POL12630,4/14/2024,SUV,Comprehensive,West,3,26,16400,10,14760,7776.0922,2024,6983.9078
POL12631,6/30/2023,SUV,Comprehensive,South,7,27,17600,0,17600,9425.728479,2023,8174.271521
POL12632,3/2/2024,SUV,Third Party,South,1,47,13300,0,13300,10519.34402,2024,2780.655977
POL12633,9/25/2024,Sedan,Third Party,South,10,24,15000,5,14250,6732.906219,2024,7517.093781
POL12634,5/27/2024,Luxury,Comprehensive,West,1,61,20800,0,20800,16060.15352,2024,4739.846484
POL12635,4/20/2024,Hatchback,Comprehensive,South,12,53,14100,0,14100,11224.08715,2024,2875.912847
POL12636,5/6/2023,Hatchback,Comprehensive,South,8,64,12900,0,12900,9352.24784,2023,3547.75216
POL12637,8/11/2023,Sedan,Comprehensive,West,13,54,16400,0,16400,6854.46798,2023,9545.53202
POL12638,7/27/2024,Hatchback,Comprehensive,West,11,25,13800,10,12420,7649.599817,2024,4770.400183
POL12639,3/19/2024,Sedan,Third Party,South,12,30,13600,15,11560,7253.225884,2024,4306.774116
POL12640,3/23/2024,SUV,Third Party,West,4,33,14200,0,14200,11111.02108,2024,3088.978916
POL12641,10/20/2024,Luxury,Third Party,South,8,43,20400,5,19380,12752.8592,2024,6627.140795
POL12642,7/7/2024,Sedan,Third Party,North,7,51,12100,0,12100,6066.243342,2024,6033.756658
POL12643,2/27/2024,SUV,Comprehensive,East,3,36,16400,0,16400,8876.212393,2024,7523.787607
POL12644,6/19/2023,Sedan,Comprehensive,West,10,29,15500,10,13950,6980.42831,2023,6969.57169
POL12645,8/28/2024,Hatchback,Comprehensive,East,2,60,11100,5,10545,4934.302219,2024,5610.697781
POL12646,5/9/2023,Hatchback,Comprehensive,East,11,27,13800,0,13800,7783.695052,2023,6016.304948
POL12647,11/15/2023,SUV,Third Party,South,13,59,16900,0,16900,13440.55077,2023,3459.449228
POL12648,8/18/2024,Sedan,Comprehensive,North,4,57,13700,10,12330,9401.853854,2024,2928.146146
POL12649,8/20/2023,Sedan,Comprehensive,West,10,23,17500,0,17500,9598.868469,2023,7901.131531
POL12650,9/5/2024,Luxury,Comprehensive,West,14,39,24700,5,23465,16767.57111,2024,6697.428889
POL12651,3/13/2023,Hatchback,Third Party,West,14,34,12200,0,12200,7557.355351,2023,4642.644649
POL12652,10/11/2024,Sedan,Comprehensive,North,7,30,14600,0,14600,9167.798325,2024,5432.201675
POL12653,6/12/2023,SUV,Third Party,East,9,53,15700,15,13345,7423.711702,2023,5921.288298
POL12654,1/6/2023,Hatchback,Comprehensive,East,2,39,11100,10,9990,7322.617151,2023,2667.382849
POL12655,2/20/2023,Sedan,Comprehensive,South,14,26,16700,15,14195,7415.55454,2023,6779.44546
POL12656,7/22/2024,Luxury,Third Party,East,7,41,20100,0,20100,10395.00255,2024,9704.997445
POL12657,3/10/2023,Hatchback,Comprehensive,South,13,22,16400,10,14760,11135.05628,2023,3624.943717
POL12658,1/15/2024,Hatchback,Comprehensive,West,2,42,11100,5,10545,6388.170131,2024,4156.829869
POL12659,10/4/2023,SUV,Comprehensive,North,12,37,19100,5,18145,7840.985101,2023,10304.0149
POL12660,2/20/2023,Hatchback,Third Party,East,3,46,8900,0,8900,4495.532302,2023,4404.467698
POL12661,2/13/2023,Sedan,Comprehensive,South,7,34,14600,5,13870,5976.972717,2023,7893.027283
POL12662,11/14/2023,SUV,Comprehensive,North,10,52,18500,10,16650,12345.33883,2023,4304.661167
POL12663,1/17/2023,SUV,Comprehensive,East,12,42,19100,0,19100,13569.63299,2023,5530.367009
POL12664,9/17/2024,Sedan,Third Party,South,8,50,12400,0,12400,8631.110306,2024,3768.889694
POL12665,4/4/2023,Hatchback,Comprehensive,East,8,54,12900,0,12900,7486.420482,2023,5413.579518
POL12666,2/26/2024,Sedan,Third Party,South,10,23,15000,0,15000,9789.467043,2024,5210.532957
POL12667,7/22/2023,SUV,Comprehensive,West,3,48,16400,5,15580,10325.02206,2023,5254.97794
POL12668,7/12/2024,Sedan,Third Party,South,3,47,10900,0,10900,6506.962926,2024,4393.037074
POL12669,9/16/2023,SUV,Comprehensive,South,6,47,17300,0,17300,13569.17069,2023,3730.829311
POL12670,10/25/2023,SUV,Comprehensive,North,11,50,18800,10,16920,8961.876999,2023,7958.123001
POL12671,7/19/2024,Sedan,Comprehensive,East,7,60,14600,5,13870,8026.741892,2024,5843.258108
POL12672,1/29/2024,Hatchback,Comprehensive,West,4,51,11700,0,11700,4852.17213,2024,6847.82787
POL12673,7/28/2023,Hatchback,Third Party,North,0,35,8000,10,7200,4598.716596,2023,2601.283404
POL12674,7/10/2024,Hatchback,Third Party,West,9,31,10700,10,9630,5373.758692,2024,4256.241308
POL12675,12/23/2023,Sedan,Comprehensive,East,1,21,14800,10,13320,7984.67114,2023,5335.32886
POL12676,9/11/2024,Hatchback,Comprehensive,North,9,63,13200,0,13200,9347.773442,2024,3852.226558
POL12677,4/6/2024,SUV,Comprehensive,West,0,60,15500,0,15500,9243.735583,2024,6256.264417
POL12678,4/18/2023,Sedan,Third Party,West,7,64,12100,0,12100,8466.748758,2023,3633.251242
POL12679,1/20/2024,Hatchback,Third Party,South,8,41,10400,5,9880,7083.371011,2024,2796.628989
POL12680,7/15/2024,Sedan,Comprehensive,West,3,29,13400,5,12730,7603.843761,2024,5126.156239
POL12681,1/10/2023,SUV,Comprehensive,North,3,55,16400,0,16400,9139.241327,2023,7260.758673
POL12682,12/23/2023,Hatchback,Comprehensive,North,4,26,11700,10,10530,6259.725668,2023,4270.274332
POL12683,3/22/2023,SUV,Comprehensive,South,12,56,19100,5,18145,8836.327174,2023,9308.672826
POL12684,4/18/2024,Hatchback,Third Party,East,13,38,11900,10,10710,5822.695635,2024,4887.304365
POL12685,4/8/2024,Hatchback,Third Party,West,11,42,11300,0,11300,7209.438066,2024,4090.561934
POL12686,7/13/2023,Sedan,Comprehensive,West,11,22,17800,0,17800,12256.12993,2023,5543.870066
POL12687,4/4/2024,SUV,Comprehensive,North,3,41,16400,5,15580,7112.950104,2024,8467.049896
POL12688,10/18/2024,Sedan,Third Party,South,11,45,13300,15,11305,6553.213523,2024,4751.786477
POL12689,12/20/2023,SUV,Comprehensive,East,8,23,19900,10,17910,10102.41715,2023,7807.582847
POL12690,6/25/2023,Hatchback,Third Party,South,2,47,8600,5,8170,3729.251407,2023,4440.748593
POL12691,5/27/2023,Sedan,Third Party,North,13,48,13900,15,11815,5570.502893,2023,6244.497107
POL12692,1/18/2023,SUV,Comprehensive,South,6,58,17300,0,17300,7102.263816,2023,10197.73618
POL12693,9/11/2024,Hatchback,Comprehensive,East,9,37,13200,5,12540,5182.512716,2024,7357.487284
POL12694,4/17/2023,Hatchback,Comprehensive,West,2,52,11100,0,11100,8587.301211,2023,2512.698789
POL12695,12/21/2024,SUV,Comprehensive,North,6,38,17300,10,15570,10501.62732,2024,5068.372684
POL12696,4/14/2024,Sedan,Third Party,East,12,40,13600,5,12920,5678.966129,2024,7241.033871
POL12697,1/10/2024,Sedan,Comprehensive,North,4,30,13700,0,13700,6740.343081,2024,6959.656919
POL12698,3/14/2023,Hatchback,Comprehensive,West,6,31,12300,15,10455,5543.861971,2023,4911.138029
POL12699,5/8/2024,Sedan,Comprehensive,South,13,36,16400,0,16400,8807.057346,2024,7592.942654
POL12700,11/24/2023,Hatchback,Third Party,South,3,49,8900,0,8900,5664.511816,2023,3235.488184
POL12701,3/24/2024,SUV,Comprehensive,South,0,29,15500,0,15500,9015.272095,2024,6484.727905
POL12702,11/24/2024,SUV,Third Party,South,3,38,13900,0,13900,10685.69998,2024,3214.30002
POL12703,5/24/2024,Hatchback,Third Party,East,14,53,12200,5,11590,6858.712716,2024,4731.287284
POL12704,10/31/2024,SUV,Comprehensive,South,9,52,18200,0,18200,11717.60278,2024,6482.397217
POL12705,3/17/2024,Sedan,Comprehensive,West,8,54,14900,0,14900,8348.842168,2024,6551.157832
POL12706,9/29/2023,Hatchback,Third Party,North,1,25,8300,0,8300,3521.357969,2023,4778.642031
POL12707,12/11/2023,Sedan,Comprehensive,South,1,40,12800,10,11520,5461.290726,2023,6058.709274
POL12708,4/7/2024,SUV,Comprehensive,North,14,24,21700,10,19530,9648.900462,2024,9881.099538
POL12709,8/29/2023,Sedan,Comprehensive,West,6,35,14300,10,12870,10030.17649,2023,2839.823513
POL12710,2/10/2023,Hatchback,Comprehensive,West,5,63,12000,0,12000,7154.802622,2023,4845.197378
POL12711,5/14/2024,SUV,Comprehensive,North,10,25,18500,0,18500,12403.17436,2024,6096.82564
POL12712,12/17/2023,Sedan,Comprehensive,South,4,31,13700,0,13700,6323.706248,2023,7376.293752
POL12713,6/28/2023,Sedan,Comprehensive,South,4,34,13700,0,13700,9477.680969,2023,4222.319031
POL12714,8/4/2023,SUV,Comprehensive,East,8,38,17900,15,15215,11547.96073,2023,3667.039268
POL12715,1/28/2024,Sedan,Third Party,East,9,32,12700,0,12700,5575.795502,2024,7124.204498
POL12716,6/1/2023,Luxury,Comprehensive,South,2,38,21100,0,21100,14620.10771,2023,6479.892288
POL12717,12/2/2024,Sedan,Comprehensive,East,6,47,14300,15,12155,9101.626922,2024,3053.373078
POL12718,2/13/2023,Hatchback,Third Party,East,0,24,10000,0,10000,5451.770369,2023,4548.229631
POL12719,10/23/2024,SUV,Comprehensive,East,8,28,17900,0,17900,10790.46124,2024,7109.538761
POL12720,7/23/2024,Hatchback,Comprehensive,North,6,32,12300,5,11685,7630.675948,2024,4054.324052
POL12721,12/29/2024,Sedan,Comprehensive,North,9,37,15200,5,14440,10572.73459,2024,3867.265406
POL12722,9/5/2024,Sedan,Comprehensive,West,1,33,12800,5,12160,9480.408241,2024,2679.591759
POL12723,2/8/2023,Hatchback,Comprehensive,West,13,40,14400,0,14400,6733.447755,2023,7666.552245
POL12724,4/21/2024,Sedan,Comprehensive,North,4,43,13700,0,13700,7957.990813,2024,5742.009187
POL12725,1/21/2024,Hatchback,Comprehensive,South,2,58,11100,5,10545,4846.409275,2024,5698.590725
POL12726,4/6/2024,Hatchback,Comprehensive,West,0,39,10500,10,9450,3824.72812,2024,5625.27188
POL12727,6/2/2024,SUV,Third Party,North,5,38,14500,0,14500,9122.103796,2024,5377.896204
POL12728,10/8/2023,Hatchback,Comprehensive,West,13,38,14400,0,14400,10987.03311,2023,3412.966885
POL12729,8/5/2023,Luxury,Comprehensive,West,4,40,21700,10,19530,8997.108872,2023,10532.89113
POL12730,6/2/2023,Sedan,Comprehensive,North,0,36,12500,0,12500,7949.615891,2023,4550.384109
POL12731,9/26/2024,Hatchback,Comprehensive,North,2,53,11100,10,9990,6815.761162,2024,3174.238838
POL12732,2/20/2024,SUV,Comprehensive,West,3,59,16400,5,15580,7370.517442,2024,8209.482558
POL12733,2/1/2024,Hatchback,Third Party,North,13,58,11900,0,11900,7618.840309,2024,4281.159691
POL12734,8/19/2023,Luxury,Comprehensive,West,14,60,24700,10,22230,9888.914561,2023,12341.08544
POL12735,9/23/2023,Sedan,Comprehensive,East,7,23,16600,10,14940,6068.627502,2023,8871.372498
POL12736,5/27/2024,Hatchback,Third Party,East,14,35,12200,10,10980,6747.647566,2024,4232.352434
POL12737,4/6/2024,Sedan,Third Party,North,8,51,12400,0,12400,7979.980789,2024,4420.019211
POL12738,10/29/2024,Hatchback,Comprehensive,South,6,57,12300,10,11070,8549.746376,2024,2520.253624
POL12739,4/2/2023,SUV,Comprehensive,East,12,64,19100,5,18145,11605.29985,2023,6539.700154
POL12740,8/1/2024,SUV,Comprehensive,North,6,28,17300,5,16435,11848.99589,2024,4586.004113
POL12741,5/14/2023,SUV,Comprehensive,South,13,63,19400,0,19400,8117.217136,2023,11282.78286
POL12742,2/15/2023,Hatchback,Third Party,West,11,64,11300,15,9605,7131.303704,2023,2473.696296
POL12743,4/6/2024,Sedan,Third Party,North,10,29,13000,0,13000,8460.253926,2024,4539.746074
POL12744,4/28/2024,Sedan,Comprehensive,West,3,30,13400,5,12730,9064.13648,2024,3665.86352
POL12745,1/25/2024,Luxury,Third Party,South,10,41,21000,0,21000,12088.47736,2024,8911.522642
POL12746,10/30/2023,Hatchback,Comprehensive,West,14,26,14700,0,14700,7964.234327,2023,6735.765673
POL12747,1/13/2023,Sedan,Comprehensive,North,9,55,15200,0,15200,7514.731509,2023,7685.268491
POL12748,7/1/2023,SUV,Comprehensive,East,3,53,16400,0,16400,12452.4452,2023,3947.554796
POL12749,9/20/2023,Hatchback,Comprehensive,West,5,39,12000,0,12000,6951.546463,2023,5048.453537
POL12750,11/23/2024,Luxury,Third Party,South,14,47,22200,15,18870,9555.636207,2024,9314.363793
POL12751,7/11/2024,Sedan,Comprehensive,South,13,30,16400,0,16400,10964.32499,2024,5435.675008
POL12752,5/16/2024,SUV,Third Party,West,13,25,16900,0,16900,8998.680499,2024,7901.319501
POL12753,5/7/2024,Sedan,Comprehensive,West,8,50,14900,0,14900,9021.004007,2024,5878.995993
POL12754,12/30/2023,SUV,Comprehensive,East,0,53,15500,0,15500,11810.87497,2023,3689.125031
POL12755,12/25/2023,Sedan,Comprehensive,West,6,47,14300,5,13585,5589.46752,2023,7995.53248
POL12756,10/15/2024,Sedan,Third Party,East,8,42,12400,0,12400,5981.869118,2024,6418.130882
POL12757,3/17/2023,SUV,Third Party,South,5,22,16500,10,14850,5985.564548,2023,8864.435452
POL12758,1/11/2023,Sedan,Third Party,West,0,36,10000,10,9000,7171.745167,2023,1828.254833
POL12759,3/27/2023,SUV,Comprehensive,West,7,34,17600,10,15840,8913.119765,2023,6926.880235
POL12760,6/29/2023,Luxury,Comprehensive,South,2,47,21100,0,21100,15126.30223,2023,5973.697772
POL12761,11/22/2024,SUV,Comprehensive,North,2,62,16100,0,16100,6728.617041,2024,9371.382959
POL12762,11/11/2024,Sedan,Third Party,West,5,47,11500,5,10925,5407.773157,2024,5517.226843
POL12763,7/20/2023,Hatchback,Third Party,West,7,51,10100,15,8585,3842.889817,2023,4742.110183
POL12764,9/7/2023,Sedan,Third Party,West,10,62,13000,0,13000,5655.706252,2023,7344.293748
POL12765,8/4/2023,SUV,Comprehensive,East,1,53,15800,5,15010,11550.70196,2023,3459.298044
POL12766,6/6/2023,SUV,Comprehensive,South,2,50,16100,10,14490,6307.091635,2023,8182.908365
POL12767,10/22/2024,Luxury,Third Party,South,9,41,20700,0,20700,9266.211589,2024,11433.78841
POL12768,8/20/2024,Hatchback,Comprehensive,East,4,26,11700,0,11700,7925.703679,2024,3774.296321
POL12769,6/27/2023,SUV,Third Party,East,7,35,15100,15,12835,8012.875498,2023,4822.124502
POL12770,12/21/2023,Sedan,Comprehensive,East,1,43,12800,0,12800,7625.736117,2023,5174.263883
POL12771,10/11/2024,SUV,Third Party,South,2,34,13600,10,12240,8748.954608,2024,3491.045392
POL12772,2/13/2024,SUV,Comprehensive,South,4,23,18700,5,17765,9748.01789,2024,8016.98211
POL12773,11/21/2023,Hatchback,Comprehensive,East,6,43,12300,5,11685,6675.102264,2023,5009.897736
POL12774,5/28/2024,Luxury,Comprehensive,West,1,24,22800,0,22800,17190.41073,2024,5609.58927
POL12775,9/16/2024,Hatchback,Comprehensive,North,1,23,12800,15,10880,5421.308562,2024,5458.691438
POL12776,4/23/2023,Sedan,Comprehensive,East,8,61,14900,0,14900,8521.880632,2023,6378.119368
POL12777,4/13/2024,Hatchback,Third Party,East,5,37,9500,10,8550,5263.688296,2024,3286.311704
POL12778,2/11/2024,Hatchback,Comprehensive,East,8,60,12900,10,11610,6789.153199,2024,4820.846801
