policy_id,policy_start_date,vehicle_type,policy_type,region,vehicle_age,driver_age,base_premium,discount_pct,final_premium,expected_claim_cost,policy_year,underwriting_margin,premium_per_vehicle_age,discount_applied,discount_bucket,avg_vehicle_premium,premium_deviation_pct,risk_adjusted_discount,pricing_status,effective_price_index
POL12636,5/6/2023,Hatchback,Comprehensive,South,8,64,12900,0,12900,9352.24784,2023,3547.75216,1433.333333,0,No Discount,11091.59585,16.3042738,0,Profitable,1.163042738
POL12637,8/11/2023,Sedan,Comprehensive,West,13,54,16400,0,16400,6854.46798,2023,9545.53202,1171.428571,0,No Discount,13138.71795,24.82191995,0,Profitable,1.248219199
POL12638,7/27/2024,Hatchback,Comprehensive,West,11,25,13800,10,12420,7649.599817,2024,4770.400183,1035,1,Medium,11091.59585,11.97667291,0.833333333,Profitable,1.119766729
POL12639,3/19/2024,Sedan,Third Party,South,12,30,13600,15,11560,7253.225884,2024,4306.774116,889.2307692,1,High,13138.71795,-12.01576862,1.153846154,Profitable,0.879842314
POL12640,3/23/2024,SUV,Third Party,West,4,33,14200,0,14200,11111.02108,2024,3088.978916,2840,0,No Discount,16035.20315,-11.44483876,0,Profitable,0.885551612
POL12641,10/20/2024,Luxury,Third Party,South,8,43,20400,5,19380,12752.8592,2024,6627.140795,2153.333333,1,Low,20650.76512,-6.153598266,0.555555556,Profitable,0.938464017
POL12642,7/7/2024,Sedan,Third Party,North,7,51,12100,0,12100,6066.243342,2024,6033.756658,1512.5,0,No Discount,13138.71795,-7.905778576,0,Profitable,0.920942214
POL12643,2/27/2024,SUV,Comprehensive,East,3,36,16400,0,16400,8876.212393,2024,7523.787607,4100,0,No Discount,16035.20315,2.274974949,0,Profitable,1.022749749
POL12644,6/19/2023,Sedan,Comprehensive,West,10,29,15500,10,13950,6980.42831,2023,6969.57169,1268.181818,1,Medium,13138.71795,6.174742882,0.909090909,Profitable,1.061747429
POL12645,8/28/2024,Hatchback,Comprehensive,East,2,60,11100,5,10545,4934.302219,2024,5610.697781,3515,1,Low,11091.59585,-4.928018049,1.666666667,Profitable,0.95071982
POL12646,5/9/2023,Hatchback,Comprehensive,East,11,27,13800,0,13800,7783.695052,2023,6016.304948,1150,0,No Discount,11091.59585,24.41852546,0,Profitable,1.244185255
POL12647,11/15/2023,SUV,Third Party,South,13,59,16900,0,16900,13440.55077,2023,3459.449228,1207.142857,0,No Discount,16035.20315,5.393114429,0,Profitable,1.053931144
POL12648,8/18/2024,Sedan,Comprehensive,North,4,57,13700,10,12330,9401.853854,2024,2928.146146,2466,1,Medium,13138.71795,-6.155227259,2,Profitable,0.938447727
POL12649,8/20/2023,Sedan,Comprehensive,West,10,23,17500,0,17500,9598.868469,2023,7901.131531,1590.909091,0,No Discount,13138.71795,33.19412189,0,Profitable,1.331941219
POL12650,9/5/2024,Luxury,Comprehensive,West,14,39,24700,5,23465,16767.57111,2024,6697.428889,1564.333333,1,Low,20650.76512,13.62775112,0.333333333,Profitable,1.136277511
POL12651,3/13/2023,Hatchback,Third Party,West,14,34,12200,0,12200,7557.355351,2023,4642.644649,813.3333333,0,No Discount,11091.59585,9.993189171,0,Profitable,1.099931892
POL12652,10/11/2024,Sedan,Comprehensive,North,7,30,14600,0,14600,9167.798325,2024,5432.201675,1825,0,No Discount,13138.71795,11.12195312,0,Profitable,1.111219531
POL12653,6/12/2023,SUV,Third Party,East,9,53,15700,15,13345,7423.711702,2023,5921.288298,1334.5,1,High,16035.20315,-16.77685728,1.5,Profitable,0.832231427
POL12654,1/6/2023,Hatchback,Comprehensive,East,2,39,11100,10,9990,7322.617151,2023,2667.382849,3330,1,Medium,11091.59585,-9.931806572,3.333333333,Profitable,0.900681934
POL12655,2/20/2023,Sedan,Comprehensive,South,14,26,16700,15,14195,7415.55454,2023,6779.44546,946.3333333,1,High,13138.71795,8.039460588,1,Profitable,1.080394606
POL12656,7/22/2024,Luxury,Third Party,East,7,41,20100,0,20100,10395.00255,2024,9704.997445,2512.5,0,No Discount,20650.76512,-2.667044641,0,Profitable,0.973329554
POL12657,3/10/2023,Hatchback,Comprehensive,South,13,22,16400,10,14760,11135.05628,2023,3624.943717,1054.285714,1,Medium,11091.59585,33.07372723,0.714285714,Profitable,1.330737272
POL12658,1/15/2024,Hatchback,Comprehensive,West,2,42,11100,5,10545,6388.170131,2024,4156.829869,3515,1,Low,11091.59585,-4.928018049,1.666666667,Profitable,0.95071982
POL12659,10/4/2023,SUV,Comprehensive,North,12,37,19100,5,18145,7840.985101,2023,10304.0149,1395.769231,1,Low,16035.20315,13.15728173,0.384615385,Profitable,1.131572817
POL12660,2/20/2023,Hatchback,Third Party,East,3,46,8900,0,8900,4495.532302,2023,4404.467698,2225,0,No Discount,11091.59585,-19.75906692,0,Profitable,0.802409331
POL12661,2/13/2023,Sedan,Comprehensive,South,7,34,14600,5,13870,5976.972717,2023,7893.027283,1733.75,1,Low,13138.71795,5.565855467,0.625,Profitable,1.055658555
POL12662,11/14/2023,SUV,Comprehensive,North,10,52,18500,10,16650,12345.33883,2023,4304.661167,1513.636364,1,Medium,16035.20315,3.834044689,0.909090909,Profitable,1.038340447
POL12663,1/17/2023,SUV,Comprehensive,East,12,42,19100,0,19100,13569.63299,2023,5530.367009,1469.230769,0,No Discount,16035.20315,19.11292814,0,Profitable,1.191129281
POL12664,9/17/2024,Sedan,Third Party,South,8,50,12400,0,12400,8631.110306,2024,3768.889694,1377.777778,0,No Discount,13138.71795,-5.622450772,0,Profitable,0.943775492
POL12665,4/4/2023,Hatchback,Comprehensive,East,8,54,12900,0,12900,7486.420482,2023,5413.579518,1433.333333,0,No Discount,11091.59585,16.3042738,0,Profitable,1.163042738
POL12666,2/26/2024,Sedan,Third Party,South,10,23,15000,0,15000,9789.467043,2024,5210.532957,1363.636364,0,No Discount,13138.71795,14.1663902,0,Profitable,1.141663902
POL12667,7/22/2023,SUV,Comprehensive,West,3,48,16400,5,15580,10325.02206,2023,5254.97794,3895,1,Low,16035.20315,-2.838773799,1.25,Profitable,0.971612262
POL12668,7/12/2024,Sedan,Third Party,South,3,47,10900,0,10900,6506.962926,2024,4393.037074,2725,0,No Discount,13138.71795,-17.03908979,0,Profitable,0.829609102
POL12669,9/16/2023,SUV,Comprehensive,South,6,47,17300,0,17300,13569.17069,2023,3730.829311,2471.428571,0,No Discount,16035.20315,7.887626013,0,Profitable,1.07887626
POL12670,10/25/2023,SUV,Comprehensive,North,11,50,18800,10,16920,8961.876999,2023,7958.123001,1410,1,Medium,16035.20315,5.517840008,0.833333333,Profitable,1.0551784
POL12671,7/19/2024,Sedan,Comprehensive,East,7,60,14600,5,13870,8026.741892,2024,5843.258108,1733.75,1,Low,13138.71795,5.565855467,0.625,Profitable,1.055658555
POL12672,1/29/2024,Hatchback,Comprehensive,West,4,51,11700,0,11700,4852.17213,2024,6847.82787,2340,0,No Discount,11091.59585,5.485271582,0,Profitable,1.054852716
POL12673,7/28/2023,Hatchback,Third Party,North,0,35,8000,10,7200,4598.716596,2023,2601.283404,7200,1,Medium,11091.59585,-35.08598672,10,Profitable,0.649140133
POL12674,7/10/2024,Hatchback,Third Party,West,9,31,10700,10,9630,5373.758692,2024,4256.241308,963,1,Medium,11091.59585,-13.17750724,1,Profitable,0.868224928
POL12675,12/23/2023,Sedan,Comprehensive,East,1,21,14800,10,13320,7984.67114,2023,5335.32886,6660,1,Medium,13138.71795,1.379754493,5,Profitable,1.013797545
POL12676,9/11/2024,Hatchback,Comprehensive,North,9,63,13200,0,13200,9347.773442,2024,3852.226558,1320,0,No Discount,11091.59585,19.00902435,0,Profitable,1.190090243
POL12677,4/6/2024,SUV,Comprehensive,West,0,60,15500,0,15500,9243.735583,2024,6256.264417,15500,0,No Discount,16035.20315,-3.337676116,0,Profitable,0.966623239
POL12678,4/18/2023,Sedan,Third Party,West,7,64,12100,0,12100,8466.748758,2023,3633.251242,1512.5,0,No Discount,13138.71795,-7.905778576,0,Profitable,0.920942214
POL12679,1/20/2024,Hatchback,Third Party,South,8,41,10400,5,9880,7083.371011,2024,2796.628989,1097.777778,1,Low,11091.59585,-10.92354844,0.555555556,Profitable,0.890764516
POL12680,7/15/2024,Sedan,Comprehensive,West,3,29,13400,5,12730,7603.843761,2024,5126.156239,3182.5,1,Low,13138.71795,-3.110790188,1.25,Profitable,0.968892098
POL12681,1/10/2023,SUV,Comprehensive,North,3,55,16400,0,16400,9139.241327,2023,7260.758673,4100,0,No Discount,16035.20315,2.274974949,0,Profitable,1.022749749
POL12682,12/23/2023,Hatchback,Comprehensive,North,4,26,11700,10,10530,6259.725668,2023,4270.274332,2106,1,Medium,11091.59585,-5.063255576,2,Profitable,0.949367444
POL12683,3/22/2023,SUV,Comprehensive,South,12,56,19100,5,18145,8836.327174,2023,9308.672826,1395.769231,1,Low,16035.20315,13.15728173,0.384615385,Profitable,1.131572817
POL12684,4/18/2024,Hatchback,Third Party,East,13,38,11900,10,10710,5822.695635,2024,4887.304365,765,1,Medium,11091.59585,-3.440405244,0.714285714,Profitable,0.965595948
POL12685,4/8/2024,Hatchback,Third Party,West,11,42,11300,0,11300,7209.438066,2024,4090.561934,941.6666667,0,No Discount,11091.59585,1.878937511,0,Profitable,1.018789375
POL12686,7/13/2023,Sedan,Comprehensive,West,11,22,17800,0,17800,12256.12993,2023,5543.870066,1483.333333,0,No Discount,13138.71795,35.4774497,0,Profitable,1.354774497
POL12687,4/4/2024,SUV,Comprehensive,North,3,41,16400,5,15580,7112.950104,2024,8467.049896,3895,1,Low,16035.20315,-2.838773799,1.25,Profitable,0.971612262
POL12688,10/18/2024,Sedan,Third Party,South,11,45,13300,15,11305,6553.213523,2024,4751.786477,942.0833333,1,High,13138.71795,-13.95659726,1.25,Profitable,0.860434027
POL12689,12/20/2023,SUV,Comprehensive,East,8,23,19900,10,17910,10102.41715,2023,7807.582847,1990,1,Medium,16035.20315,11.69175618,1.111111111,Profitable,1.116917562
POL12690,6/25/2023,Hatchback,Third Party,South,2,47,8600,5,8170,3729.251407,2023,4440.748593,2723.333333,1,Low,11091.59585,-26.3406266,1.666666667,Profitable,0.736593734
POL12691,5/27/2023,Sedan,Third Party,North,13,48,13900,15,11815,5570.502893,2023,6244.497107,843.9285714,1,High,13138.71795,-10.07493999,1.071428571,Profitable,0.8992506
POL12692,1/18/2023,SUV,Comprehensive,South,6,58,17300,0,17300,7102.263816,2023,10197.73618,2471.428571,0,No Discount,16035.20315,7.887626013,0,Profitable,1.07887626
POL12693,9/11/2024,Hatchback,Comprehensive,East,9,37,13200,5,12540,5182.512716,2024,7357.487284,1254,1,Low,11091.59585,13.05857313,0.5,Profitable,1.130585731
POL12694,4/17/2023,Hatchback,Comprehensive,West,2,52,11100,0,11100,8587.301211,2023,2512.698789,3700,0,No Discount,11091.59585,0.075770475,0,Profitable,1.000757705
POL12695,12/21/2024,SUV,Comprehensive,North,6,38,17300,10,15570,10501.62732,2024,5068.372684,2224.285714,1,Medium,16035.20315,-2.901136588,1.428571429,Profitable,0.970988634
POL12696,4/14/2024,Sedan,Third Party,East,12,40,13600,5,12920,5678.966129,2024,7241.033871,993.8461538,1,Low,13138.71795,-1.664682578,0.384615385,Profitable,0.983353174
POL12697,1/10/2024,Sedan,Comprehensive,North,4,30,13700,0,13700,6740.343081,2024,6959.656919,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL12698,3/14/2023,Hatchback,Comprehensive,West,6,31,12300,15,10455,5543.861971,2023,4911.138029,1493.571429,1,High,11091.59585,-5.739443215,2.142857143,Profitable,0.942605568
POL12699,5/8/2024,Sedan,Comprehensive,South,13,36,16400,0,16400,8807.057346,2024,7592.942654,1171.428571,0,No Discount,13138.71795,24.82191995,0,Profitable,1.248219199
POL12700,11/24/2023,Hatchback,Third Party,South,3,49,8900,0,8900,5664.511816,2023,3235.488184,2225,0,No Discount,11091.59585,-19.75906692,0,Profitable,0.802409331
POL12701,3/24/2024,SUV,Comprehensive,South,0,29,15500,0,15500,9015.272095,2024,6484.727905,15500,0,No Discount,16035.20315,-3.337676116,0,Profitable,0.966623239
POL12702,11/24/2024,SUV,Third Party,South,3,38,13900,0,13900,10685.69998,2024,3214.30002,3475,0,No Discount,16035.20315,-13.31572245,0,Profitable,0.866842775
POL12703,5/24/2024,Hatchback,Third Party,East,14,53,12200,5,11590,6858.712716,2024,4731.287284,772.6666667,1,Low,11091.59585,4.493529712,0.333333333,Profitable,1.044935297
POL12704,10/31/2024,SUV,Comprehensive,South,9,52,18200,0,18200,11717.60278,2024,6482.397217,1820,0,No Discount,16035.20315,13.50027708,0,Profitable,1.135002771
POL12705,3/17/2024,Sedan,Comprehensive,West,8,54,14900,0,14900,8348.842168,2024,6551.157832,1655.555556,0,No Discount,13138.71795,13.40528093,0,Profitable,1.134052809
POL12706,9/29/2023,Hatchback,Third Party,North,1,25,8300,0,8300,3521.357969,2023,4778.642031,4150,0,No Discount,11091.59585,-25.16856802,0,Profitable,0.74831432
POL12707,12/11/2023,Sedan,Comprehensive,South,1,40,12800,10,11520,5461.290726,2023,6058.709274,5760,1,Medium,13138.71795,-12.32021233,5,Profitable,0.876797877
POL12708,4/7/2024,SUV,Comprehensive,North,14,24,21700,10,19530,9648.900462,2024,9881.099538,1302,1,Medium,16035.20315,21.79452809,0.666666667,Profitable,1.217945281
POL12709,8/29/2023,Sedan,Comprehensive,West,6,35,14300,10,12870,10030.17649,2023,2839.823513,1838.571429,1,Medium,13138.71795,-2.045237212,1.428571429,Profitable,0.979547628
POL12710,2/10/2023,Hatchback,Comprehensive,West,5,63,12000,0,12000,7154.802622,2023,4845.197378,2000,0,No Discount,11091.59585,8.190022135,0,Profitable,1.081900221
POL12711,5/14/2024,SUV,Comprehensive,North,10,25,18500,0,18500,12403.17436,2024,6096.82564,1681.818182,0,No Discount,16035.20315,15.37116077,0,Profitable,1.153711608
POL12712,12/17/2023,Sedan,Comprehensive,South,4,31,13700,0,13700,6323.706248,2023,7376.293752,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL12713,6/28/2023,Sedan,Comprehensive,South,4,34,13700,0,13700,9477.680969,2023,4222.319031,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL12714,8/4/2023,SUV,Comprehensive,East,8,38,17900,15,15215,11547.96073,2023,3667.039268,1690.555556,1,High,16035.20315,-5.115015619,1.666666667,Profitable,0.948849844
POL12715,1/28/2024,Sedan,Third Party,East,9,32,12700,0,12700,5575.795502,2024,7124.204498,1270,0,No Discount,13138.71795,-3.339122968,0,Profitable,0.96660877
POL12716,6/1/2023,Luxury,Comprehensive,South,2,38,21100,0,21100,14620.10771,2023,6479.892288,7033.333333,0,No Discount,20650.76512,2.175390949,0,Profitable,1.021753909
POL12717,12/2/2024,Sedan,Comprehensive,East,6,47,14300,15,12155,9101.626922,2024,3053.373078,1736.428571,1,High,13138.71795,-7.487168478,2.142857143,Profitable,0.925128315
POL12718,2/13/2023,Hatchback,Third Party,East,0,24,10000,0,10000,5451.770369,2023,4548.229631,10000,0,No Discount,11091.59585,-9.841648221,0,Profitable,0.901583518
POL12719,10/23/2024,SUV,Comprehensive,East,8,28,17900,0,17900,10790.46124,2024,7109.538761,1988.888889,0,No Discount,16035.20315,11.62939339,0,Profitable,1.116293934
POL12720,7/23/2024,Hatchback,Comprehensive,North,6,32,12300,5,11685,7630.675948,2024,4054.324052,1669.285714,1,Low,11091.59585,5.350034054,0.714285714,Profitable,1.053500341
POL12721,12/29/2024,Sedan,Comprehensive,North,9,37,15200,5,14440,10572.73459,2024,3867.265406,1444,1,Low,13138.71795,9.904178295,0.5,Profitable,1.099041783
POL12722,9/5/2024,Sedan,Comprehensive,West,1,33,12800,5,12160,9480.408241,2024,2679.591759,6080,1,Low,13138.71795,-7.449113015,2.5,Profitable,0.92550887
POL12723,2/8/2023,Hatchback,Comprehensive,West,13,40,14400,0,14400,6733.447755,2023,7666.552245,1028.571429,0,No Discount,11091.59585,29.82802656,0,Profitable,1.298280266
POL12724,4/21/2024,Sedan,Comprehensive,North,4,43,13700,0,13700,7957.990813,2024,5742.009187,2740,0,No Discount,13138.71795,4.271969712,0,Profitable,1.042719697
POL12725,1/21/2024,Hatchback,Comprehensive,South,2,58,11100,5,10545,4846.409275,2024,5698.590725,3515,1,Low,11091.59585,-4.928018049,1.666666667,Profitable,0.95071982
POL12726,4/6/2024,Hatchback,Comprehensive,West,0,39,10500,10,9450,3824.72812,2024,5625.27188,9450,1,Medium,11091.59585,-14.80035757,10,Profitable,0.851996424
POL12727,6/2/2024,SUV,Third Party,North,5,38,14500,0,14500,9122.103796,2024,5377.896204,2416.666667,0,No Discount,16035.20315,-9.573955076,0,Profitable,0.904260449
POL12728,10/8/2023,Hatchback,Comprehensive,West,13,38,14400,0,14400,10987.03311,2023,3412.966885,1028.571429,0,No Discount,11091.59585,29.82802656,0,Profitable,1.298280266
POL12729,8/5/2023,Luxury,Comprehensive,West,4,40,21700,10,19530,8997.108872,2023,10532.89113,3906,1,Medium,20650.76512,-5.427232927,2,Profitable,0.945727671
POL12730,6/2/2023,Sedan,Comprehensive,North,0,36,12500,0,12500,7949.615891,2023,4550.384109,12500,0,No Discount,13138.71795,-4.861341504,0,Profitable,0.951386585
POL12731,9/26/2024,Hatchback,Comprehensive,North,2,53,11100,10,9990,6815.761162,2024,3174.238838,3330,1,Medium,11091.59585,-9.931806572,3.333333333,Profitable,0.900681934
POL12732,2/20/2024,SUV,Comprehensive,West,3,59,16400,5,15580,7370.517442,2024,8209.482558,3895,1,Low,16035.20315,-2.838773799,1.25,Profitable,0.971612262
POL12733,2/1/2024,Hatchback,Third Party,North,13,58,11900,0,11900,7618.840309,2024,4281.159691,850,0,No Discount,11091.59585,7.288438617,0,Profitable,1.072884386
POL12734,8/19/2023,Luxury,Comprehensive,West,14,60,24700,10,22230,9888.914561,2023,12341.08544,1482,1,Medium,20650.76512,7.647343166,0.666666667,Profitable,1.076473432
POL12735,9/23/2023,Sedan,Comprehensive,East,7,23,16600,10,14940,6068.627502,2023,8871.372498,1867.5,1,Medium,13138.71795,13.70972463,1.25,Profitable,1.137097246
POL12736,5/27/2024,Hatchback,Third Party,East,14,35,12200,10,10980,6747.647566,2024,4232.352434,732,1,Medium,11091.59585,-1.006129746,0.666666667,Profitable,0.989938703
POL12737,4/6/2024,Sedan,Third Party,North,8,51,12400,0,12400,7979.980789,2024,4420.019211,1377.777778,0,No Discount,13138.71795,-5.622450772,0,Profitable,0.943775492
POL12738,10/29/2024,Hatchback,Comprehensive,South,6,57,12300,10,11070,8549.746376,2024,2520.253624,1581.428571,1,Medium,11091.59585,-0.19470458,1.428571429,Profitable,0.998052954
POL12739,4/2/2023,SUV,Comprehensive,East,12,64,19100,5,18145,11605.29985,2023,6539.700154,1395.769231,1,Low,16035.20315,13.15728173,0.384615385,Profitable,1.131572817
POL12740,8/1/2024,SUV,Comprehensive,North,6,28,17300,5,16435,11848.99589,2024,4586.004113,2347.857143,1,Low,16035.20315,2.493244712,0.714285714,Profitable,1.024932447
POL12741,5/14/2023,SUV,Comprehensive,South,13,63,19400,0,19400,8117.217136,2023,11282.78286,1385.714286,0,No Discount,16035.20315,20.98381183,0,Profitable,1.209838118
POL12742,2/15/2023,Hatchback,Third Party,West,11,64,11300,15,9605,7131.303704,2023,2473.696296,800.4166667,1,High,11091.59585,-13.40290312,1.25,Profitable,0.865970969
POL12743,4/6/2024,Sedan,Third Party,North,10,29,13000,0,13000,8460.253926,2024,4539.746074,1181.818182,0,No Discount,13138.71795,-1.055795164,0,Profitable,0.989442048
POL12744,4/28/2024,Sedan,Comprehensive,West,3,30,13400,5,12730,9064.13648,2024,3665.86352,3182.5,1,Low,13138.71795,-3.110790188,1.25,Profitable,0.968892098
POL12745,1/25/2024,Luxury,Third Party,South,10,41,21000,0,21000,12088.47736,2024,8911.522642,1909.090909,0,No Discount,20650.76512,1.69114739,0,Profitable,1.016911474
POL12746,10/30/2023,Hatchback,Comprehensive,West,14,26,14700,0,14700,7964.234327,2023,6735.765673,980,0,No Discount,11091.59585,32.53277712,0,Profitable,1.325327771
POL12747,1/13/2023,Sedan,Comprehensive,North,9,55,15200,0,15200,7514.731509,2023,7685.268491,1520,0,No Discount,13138.71795,15.68860873,0,Profitable,1.156886087
POL12748,7/1/2023,SUV,Comprehensive,East,3,53,16400,0,16400,12452.4452,2023,3947.554796,4100,0,No Discount,16035.20315,2.274974949,0,Profitable,1.022749749
POL12749,9/20/2023,Hatchback,Comprehensive,West,5,39,12000,0,12000,6951.546463,2023,5048.453537,2000,0,No Discount,11091.59585,8.190022135,0,Profitable,1.081900221
POL12750,11/23/2024,Luxury,Third Party,South,14,47,22200,15,18870,9555.636207,2024,9314.363793,1258,1,High,20650.76512,-8.623240417,1,Profitable,0.913767596
POL12751,7/11/2024,Sedan,Comprehensive,South,13,30,16400,0,16400,10964.32499,2024,5435.675008,1171.428571,0,No Discount,13138.71795,24.82191995,0,Profitable,1.248219199
POL12752,5/16/2024,SUV,Third Party,West,13,25,16900,0,16900,8998.680499,2024,7901.319501,1207.142857,0,No Discount,16035.20315,5.393114429,0,Profitable,1.053931144
POL12753,5/7/2024,Sedan,Comprehensive,West,8,50,14900,0,14900,9021.004007,2024,5878.995993,1655.555556,0,No Discount,13138.71795,13.40528093,0,Profitable,1.134052809
POL12754,12/30/2023,SUV,Comprehensive,East,0,53,15500,0,15500,11810.87497,2023,3689.125031,15500,0,No Discount,16035.20315,-3.337676116,0,Profitable,0.966623239
POL12755,12/25/2023,Sedan,Comprehensive,West,6,47,14300,5,13585,5589.46752,2023,7995.53248,1940.714286,1,Low,13138.71795,3.396694054,0.714285714,Profitable,1.033966941
